0,sentences
00:08:45 - 00:09:02 (16 sec),"Thank you, darling. [Laughter] You know I'm totally off script right now. And this is how I got elected, by being off script. True. And if we donât go off script, our country is in big trouble, folks. Because we have to get it back. And when I look at what's happening on the other side, I encourage it. I say, ""No, no..."" -- I think the New Green Deal, or whatever the hell they call it -- [Audience Boos] [Audience Boos]"
00:09:02 - 00:09:43 (41 sec),"The Green New Deal, right? Green New Deal -- I encourage it. I think it's really something that they should promote. [Laughter] They should work hard on. It's something our country needs desperately. They have to go out and get it. But I'll take the other side of that argument only because I'm mandated to. I'm mandated."
00:09:43 - 00:09:59 (16 sec),"But they should stay with that argument. Never change. [Laughter] Never change. No planes. No energy. [Laughter] When the wind stops blowing, that's the end of your electric. [Laughter] Let's hurry up. ""Darling"" -- ""Darling, is the wind blowing today? I'd like to watch television, darling."" [Laughter] No, but it's true."
00:09:59 - 00:10:46 (47 sec),"So the Great Tariff Debate of 1888 -- and then we had so much money we could do whatever we wanted. We built forces up that were incredible. Then, in 1913, they ended tariffs, okay? They ended tariffs. Somebody got stupid and they ended tariffs. They said, ""Oh, it's okay for other nations to come in."" I won't use a certain words because it's not politically -- but everybody knows the word I'd love to use."
00:10:46 - 00:11:13 (27 sec),"Should I use it? I won't do it. Our great First Lady always said, ""Don't use certain words, please."" I said, ""But the audience wanted me to do it."" She said, ""Don't do it."" And the problem is, if I do do that, they won't put the little preamble that we just went through. They'll just use the word, and they'll said, ""Isn't that terrible."" So I won't use it. [Laughter] I've learned."
00:11:13 - 00:11:14 (2 sec),Because with the fake news -- [Audience Boos]
00:11:14 - 00:11:59 (45 sec),"-- if you tell a joke, if you're sarcastic, if you're having fun with the audience, if you're on live television with millions of people and 25,000 people in an arena, and if you say something like, ""Russia, please, if you can, get us Hillary Clinton's emails. Please, Russia, please."" ""Please get us the emails. Please!"" [Audience chants Trump]"
00:11:59 - 00:12:19 (19 sec),"So everybody is having a good time. I'm laughing, we're all having fun. And then that fake CNN and others say, ""He asked Russia to go get the emails. Horrible."" [Laughter] I mean, I thought -- like, two weeks ago, I'm watching and they're talking about one of the points. ""He asked Russia for the emails."" These people are sick."
00:12:19 - 00:12:49 (30 sec),"[Laughter] And I'm telling you, they know the game. They know the game, and they play it dirty -- dirtier than anybody has ever played the game. Dirtier than it's ever been played. But the thing that we've done is very special. Because, on trade, and because of tariffs -- and I know there are people in the Republican Party and people -- really, even conservatives -- good conservatives -- they donât like tariffs."
00:12:49 - 00:13:14 (26 sec),"I'm not liking or not liking. The minimum, the greatest negotiating tool in the history of our country. Do you think China would be sending their top representatives over? Right now, China is paying 25 percent tariff on $50 billion worth of technology goods. I was then going to charge them 25 percent on $200 billion."
00:13:14 - 00:13:59 (45 sec),"Not like $200 million -- that's a lot. This is 200 with a ""B"" -- billion. Two-hundred billion. So -- but I was nice, because we're having a very strong negotiation, which if it werenât for tariffs -- and I tell this to President Xi; this is nothing to hide. I would never be talking like this because, in theory, it could hurt your negotiating position."
00:13:59 - 00:14:22 (23 sec),"But in my case, it can't, because it's true. I was nice, and I left it at 10 percent on $200 billion. And here's the beauty: We've lost so much money with China -- $500 billion a year. And on trade, it's such a disaster; it's $507 billion a year. China -- just one country. We lose with everybody, almost."
00:14:22 - 00:14:54 (32 sec),"But China is one country. $507 billion, for many years. So the beauty is this: I have $250 billion more to put tariffs on. The numbers are staggering. Billions of dollars, right now, are pouring into our Treasury. And for those of you that havenât done the research, if you look, of the 25 percent, our country -- as it's turned out, because it's now been on there for a long while."
00:14:54 - 00:15:24 (29 sec),"Our -- and I'm in no rush because I'm fine with it. I'm fine with it. Of the 25 points, we've paid for 4 points, and China has paid for 21 points. Okay? Twenty-one. Thatâs what the numbers are. It's very simple. You know, everyone said, ""Oh, it's a tax on our..."" It's not really. And what China and other countries do sometimes is they will subsidize it. So the tax really is incredible."
00:15:24 - 00:15:38 (14 sec),"But what it is, beyond everything else, I can negotiate. But then you have senators and a few congressman, but not Mark Meadows. Where is the great Mark Meadows? He's here someplace. Man, has he been good. Mark and Jim Jordan, and -- I want to name every one of those couple of hundred people."
