0,sentences
00:56:23 - 00:56:54 (31 sec),"We make the greatest rockets and missiles and tanks and ships in the world. I withdrew the United States from the horrible, one-sided Iran nuclear deal. You know, when I came to office, weeks before I was given rundowns of what's happening, and Iran was just a question of when will they take over the entire Middle East?"
00:56:54 - 00:57:13 (19 sec),"They're not thinking about that anymore, folks. They're not thinking about it anymore. They've got a little disaster going. They have riots in the street. Their currency is shot. And they'll be coming to us some day, probably not too far out, and they'll say we'd like to make a deal. And that's fine. That's good."
00:57:13 - 00:58:05 (51 sec),"But a real deal. Not the joke of a deal that was made by the past administration. And we have recognized the capital of Israel and opened the American embassy in Jerusalem. Right? Together we have made extraordinary progress, but we're just getting started. If you vote to elect Republican House and Republican Senate, we will continue to cut your taxes, cut your regulations, and raise your incomes very, very substantially."
00:58:05 - 00:58:57 (52 sec),"We, unlike the Democrats, will protect Medicare and protect Social Security. Remember what I said during the debates? We will protect them. We will defend your Second Amendment and protect your right to free speech and religious liberty. With your help, Mitch McConnell, Rand Paul, and all of the people that work so well with us will continue to confirm incredible pro-Constitution judges, not radical far-left judges who will rewrite your Constitution and replace your Kentucky values."
00:58:57 - 00:59:17 (20 sec),"Not going to happen. Eighty-four judges -- think of that, it's a record -- it's a record -- and we actually have a lot to go, 84 judges approved. What a difference. Going to be, by the time we finish, maybe 50 percent of the court. Do you know what that is? Fifty percent. We will fully secure the border."
00:59:17 - 00:59:55 (39 sec),"We will pass Kate's law, stop sanctuary cities, end the visa lottery, end chain migration, and we will keep the criminals, drug dealers, and terrorists the hell out of our country. We will lift millions more of our citizens from welfare to work, dependence to independence, and from poverty to prosperity."
00:59:55 - 01:00:39 (43 sec),"But to achieve this future, to continue the greatest movement in the history of our country and maybe of any country, you need to vote Republican. For years, you watched as your leaders apologized for America. Now you have a president who is standing up for America. We are standing up for your values. We are standing up for the great people of Kentucky."
01:00:39 - 01:01:28 (49 sec),"And we are proudly standing up for our national anthem. On November 6th, I need you to get your friends, get your family, get your neighbors, get your coworkers, and get out and vote for Andy Barr. Great man. A vote for a Republican Congress is a vote for more jobs, more wealth, and more products made right here in the good, old USA."
01:01:28 - 01:02:05 (38 sec),"It's about to respect our laws and to respect the heroes of law enforcement. They are heroes. And a vote for Republicans is a vote to reject the Democrat politics of hatred, anger, and division, and to celebrate the greatness and the glory of being an American. It is not up to the media, it's not up to the pundits, it's up to you to decide your own fate."
01:02:05 - 01:02:59 (53 sec),"You have the power with your vote to defend your family, defend your country, defend your values, your faith, and to defend your dignity. Loyal citizens like you helped build this country. And together, we are taking back our country, returning power to the American people. This great state was settled by really -- I mean, how tough, how smart -- by tough, tough men and even tougher women, by the way."
01:02:59 - 01:03:37 (38 sec),"But it was settled by tough men, pioneer women who braved the wilderness and defied the dangers to build a life and a home. They didn't have a lot of money. They didn't have a lot of luxury. But they all had one thing in common: They loved their families, they loved their country, and they loved their God."
01:03:37 - 01:04:07 (31 sec),"These courageous Kentucky patriots did not shed their blood, sweat, and tears so that we could sit at home while others try to erase their legacy and destroy our proud American heritage. For the sake of our freedom, and for the sake of our children, we are going to work, we are going to fight, and we are going to win, win, win."
01:04:07 - 01:04:59 (51 sec),"We will not bend. We will not break. We will never give in. We will never give up. We will never back down. We will never surrender. And we will always fight on to glorious victory, because we are American, and our hearts bleed red, white, and blue. We are one people, one family, and one glorious nation under God."
01:04:59 - 01:05:23 (24 sec),"And together, we will make America wealthy again, we will make America strong again, we will make America safe again, and we will make America great again. Thank you, Kentucky. Vote for Andy Barr."
